0.0845 	INFO 	Loaded SoundDevice with PortAudio V19.6.0-devel, revision 396fe4b6699ae929d3a685b3ef8a7e97396139a4
339.4312 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.4478 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.4645 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.4811 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.4978 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.5143 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.5309 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.5476 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.5643 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.5809 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.5976 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.6144 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.6310 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.6477 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.6644 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.6809 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.6976 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.7142 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.7310 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.7475 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.7646 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.7809 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.7975 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.8143 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.8308 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.8476 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.8642 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.8812 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.8975 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.9141 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.9309 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.9474 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.9642 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.9807 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.9975 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.0141 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.0311 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.0475 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.0641 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.0809 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.0974 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.1140 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.1306 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.1477 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.1639 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.1806 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.1974 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.2139 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.2307 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.2473 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.2641 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.2806 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.2977 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.3140 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.3306 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.3472 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.3640 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.3807 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.3973 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.4139 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.4305 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.4472 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.4639 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.4806 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.4973 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.5139 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.5310 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.5471 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.5639 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.5805 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.5972 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.6138 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.6303 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.6470 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.6637 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.6804 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.6971 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.7137 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.7305 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.7470 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.7638 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.7804 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.7971 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.8138 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.8304 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.8471 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.8637 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.8804 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.8970 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.9138 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.9303 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.9469 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.9637 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.9804 	EXP 	pause_text: text = 'Press 10 times to continue.'
340.9971 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.0136 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.0303 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.0469 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.0635 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.0802 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.0968 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.1136 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.1302 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.1469 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.1635 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.1805 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.1968 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.2135 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.2302 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.2468 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.2636 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.2802 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.2973 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.3135 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.3301 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.3469 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.3633 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.3800 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.3966 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.4135 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.4300 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.4467 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.4633 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.4800 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.4967 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.5133 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.5301 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.5467 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.5633 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.5800 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.5967 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.6133 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.6299 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.6467 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.6633 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.6800 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.6966 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.7133 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.7299 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.7466 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.7632 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.7799 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.7969 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.8132 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.8297 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.8465 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.8632 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.8799 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.8965 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.9132 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.9297 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.9463 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.9631 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.9798 	EXP 	pause_text: text = 'Press 10 times to continue.'
341.9965 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.0131 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.0298 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.0464 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.0631 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.0796 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.0963 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.1130 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.1295 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.1464 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.1630 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.1801 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.1964 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.2128 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.2295 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.2462 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.2629 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.2796 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.2963 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.3128 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.3298 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.3462 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.3628 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.3796 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.3962 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.4129 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.4295 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.4465 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.4629 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.4795 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.4962 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.5128 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.5295 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.5461 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.5632 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.5794 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.5961 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.6128 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.6293 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.6462 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.6627 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.6795 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.6961 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.7127 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.7294 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.7460 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.7627 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.7793 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.7961 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.8126 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.8297 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.8460 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.8624 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.8793 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.8959 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.9126 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.9292 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.9460 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.9626 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.9798 	EXP 	pause_text: text = 'Press 10 times to continue.'
342.9959 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.0124 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.0292 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.0457 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.0625 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.0791 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.0957 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.1124 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.1290 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.1458 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.1624 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.1792 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.1957 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.2126 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.2290 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.2458 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.2625 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.2790 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.2958 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.3124 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.3290 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.3456 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.3623 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.3790 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.3957 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.4124 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.4288 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.4457 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.4623 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.4789 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.4956 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.5123 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.5290 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.5455 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.5623 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.5789 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.5958 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.6122 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.6289 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.6456 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.6621 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.6790 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.6955 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.7126 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.7288 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.7455 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.7622 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.7788 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.7955 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.8121 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.8288 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.8454 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.8623 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.8788 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.8954 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.9121 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.9287 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.9455 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.9620 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.9790 	EXP 	pause_text: text = 'Press 10 times to continue.'
343.9953 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.0119 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.0287 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.0453 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.0620 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.0786 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.0954 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.1120 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.1286 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.1453 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.1619 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.1786 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.1951 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.2119 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.2286 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.2452 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.2619 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.2785 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.2952 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.3118 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.3285 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.3451 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.3622 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.3784 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.3950 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.4118 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.4284 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.4452 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.4616 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.4785 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.4950 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.5117 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.5284 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.5450 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.5617 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.5784 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.5951 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.6117 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.6284 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.6450 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.6616 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.6784 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.6950 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.7117 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.7283 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.7449 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.7616 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.7783 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.7950 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.8116 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.8283 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.8448 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.8615 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.8782 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.8949 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.9115 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.9282 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.9450 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.9615 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.9782 	EXP 	pause_text: text = 'Press 10 times to continue.'
344.9948 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.0115 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.0281 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.0448 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.0615 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.0781 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.0948 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.1114 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.1284 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.1447 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.1614 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.1781 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.1947 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.2114 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.2280 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.2447 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.2612 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.2780 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.2946 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.3113 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.3279 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.3446 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.3614 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.3779 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.3946 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.4112 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.4277 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.4444 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.4611 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.4778 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.4945 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.5116 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.5277 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.5443 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.5610 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.5778 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.5944 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.6110 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.6280 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.6444 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.6611 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.6778 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.6944 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.7112 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.7277 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.7444 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.7610 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.7777 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.7944 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.8109 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.8276 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.8442 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.8610 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.8775 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.8946 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.9110 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.9276 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.9446 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.9609 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.9776 	EXP 	pause_text: text = 'Press 10 times to continue.'
345.9942 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.0109 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.0275 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.0441 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.0608 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.0775 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.0942 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.1108 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.1276 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.1442 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.1610 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.1776 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.1942 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.2109 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.2275 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.2442 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.2608 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.2775 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.2941 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.3107 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.3274 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.3440 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.3608 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.3776 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.3943 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.4107 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.4274 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.4441 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.4605 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.4773 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.4938 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.5106 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.5272 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.5439 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.5606 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.5773 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.5942 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.6106 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.6273 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.6440 	EXP 	pause_text: text = 'Press 10 times to continue.'
346.6611 	EXP 	pause_text: text = 'Press 10 times to continue.'
